"drug_concept_id","drug_name"
40145776,"calcium carbonate / magnesium oxide Oral"
43527197,"brimonidine / brinzolamide Ophthalmic Suspension"
45775579,"iothalamic acid"
42900454,"origanum oil"
40075892,"pyrimethamine / sulfadoxine Oral"
42899345,"maltose syrup"
40139050,"hydrocortisone / iodoquinol Rectal Cream"
40167658,"rabbit skin extract"
40042021,"estradiol / estriol Oral"
40021919,"cetrimide / chlorhexidine Topical Solution"
45774485,"bupropion / naltrexone ER Oral"
40012261,"aspirin / caffeine / cinnamedrine Oral"
40011852,"bendroflumethiazide / potassium chloride Oral"
19080407,"belladonna leaf extract"
19041786,"thenyldiamine"
792484,"fluticasone / umeclidinium / vilanterol Dry Powder Inhaler"
44785908,"umeclidinium / vilanterol Dry Powder Inhaler"
44785026,"drospirenone / estradiol Oral"
40231387,"metformin / saxagliptin ER Oral"
779347,"abacavir / dolutegravir / lamivudine Tablet for Oral"
1511084,"dolutegravir / lamivudine Oral"
40023878,"chlorhexidine / neomycin Topical Cream"
40039016,"ethambutol / isoniazid Oral"
40073755,"polyvinyl alcohol / povidone Ophthalmic Solution"
19069133,"iron protein succinylate"
46233907,"poloxamer 234"
40008987,"ammonium chloride / caffeine Delayed Release Oral"
43527027,"atorvastatin / ezetimibe Oral"
37003167,"cardamom oil"
40029366,"dextromethorphan / doxylamine Oral"
42898763,"cedar leaf oil"
40064619,"mineral oil / petrolatum Ophthalmic Ointment"
40044825,"HCTZ / methyldopa Oral"
40046451,"glycerin / polysorbate 80 Ophthalmic Solution"
35604602,"saccharate"
44506452,"fenofibrate / simvastatin Oral"
40173162,"lamivudine / nevirapine / stavudine Oral"
40137867,"lamivudine / nevirapine / zidovudine Oral"
19060358,"pyrithioxin"
19011951,"debrisoquin"
19052447,"chenodeoxycholate"
529118,"Haemophilus influenzae type b"
42898669,"butyloctyl salicylate"
40062184,"metronidazole / spiramycin Oral"
40029809,"clavulanate / ticarcillin Inj"
40033032,"droperidol / fentanyl Inj"
19122138,"iodophors"
45892556,"ombitasvir / paritaprevir / ritonavir Oral"
40169014,"lufenuron"
1106647,"turpentine"
19030860,"Sarracenia purpurea preparation"
40003709,"acetaminophen / dextromethorphan / doxylamine / pseudoephedrine Oral"
42904211,"silybum marianum seed oil"
1302788,"calcium threonate"
40030384,"dapsone / pyrimethamine Oral"
40022928,"chloramphenicol / hydrocortisone / polymyxin B Ophthalmic Ointment"
40050302,"isoniazid / vitamin B6 Oral"
40046684,"helium / oxygen Gas for Inhalation"
40101742,"pramoxine / zinc acetate Topical Spray"
19072058,"methixene"
46275882,"acetaminophen / dextromethorphan / phenylephrine Granules for Oral"
963858,"balsam peru oil"
40050922,"inositol / niacin Oral"
40229357,"benzocaine / menthol Topical Cream"
40045789,"hydrocodone / phenylephrine Oral"
40223495,"codeine / terpin hydrate Oral"
523365,"poliovirus vaccine inactivated"
40097200,"abacavir / lamivudine / zidovudine Oral"
42898475,"cyclomethicone 5"
40131902,"folic acid / vitamin B12 Sublingual Tablet"
792777,"varicella zoster virus glycoprotein E"
40017315,"caffeine / phenobarbital Oral"
40141498,"butalbital / caffeine / codeine Oral"
19023835,"BCG"
40034892,"diltiazem / HCTZ ER Oral"
701632,"dextromethorphan / doxylamine / phenylephrine Oral"
40004071,"acetaminophen / isometheptene Oral"
40012555,"ascorbic acid / hesperidin Oral"
40017830,"betaine / pepsin A Oral"
40031407,"colchicine / probenecid Oral"
40147561,"ubidecarenone / vitamin E Oral"
40051197,"lanolin / mineral oil / petrolatum Topical Lotion"
523212,"rubella virus vaccine live (Wistar RA 27-3 strain)"
40024591,"camphor / phenol Topical Solution"
1401581,"metyrosine"
40012644,"aspirin / butalbital Oral"
40004051,"acetaminophen / dichloralphenazone / isometheptene Oral"
40241980,"emtricitabine / rilpivirine / tenofovir disoproxil Oral"
40033424,"dydrogesterone / estradiol Oral"
19081320,"quinethazone"
40015766,"boron / calcium carbonate Oral"
19123696,"aminobutyrate"
40011030,"belladonna alkaloids / opium Rectal Suppository"
40146287,"codeine / potassium Oral"
19135796,"feprazone"
40105119,"ascorbic acid / quercetin Oral"
42903942,"herpesvirus 1"
40012296,"aspirin / carisoprodol Oral"
42900485,"mercuric cyanide"
746411,"acetaminophen / chlorpheniramine Oral"
40028300,"cinnarizine / dimenhydrinate Oral"
19069904,"sodium morrhuate"
46276161,"milk thistle leaf extract"
40002729,"acetaminophen / ibuprofen Oral"
40013482,"benzocaine / docusate Enema"
40027450,"dexamethasone / oxytetracycline Topical Ointment"
40229650,"camphor / Eucalyptus oil / menthol Topical Gel"
19000811,"Lacticaseibacillus rhamnosus"
40039683,"furosemide / triamterene Oral"
40028118,"cyclopentolate / phenylephrine Ophthalmic Solution"
42898562,"Camellia oil"
42899131,"hydrogenated soybean oil"
19123846,"gamma-aminobutyrate"
19011094,"benzquercin"
40013467,"benzocaine / cetylpyridinium Mucous Membrane Topical Solution"
532881,"typhoid Vi polysaccharide vaccine"
40149242,"brompheniramine / codeine / pseudoephedrine Oral"
40029168,"cod liver oil / zinc oxide Topical Ointment"
42903504,"polyethylene glycol 3500"
40003502,"acetaminophen / aspirin / codeine Oral"
40220795,"dasabuvir / ombitasvir / paritaprevir / ritonavir ER Oral"
40021925,"cetrimide / lidocaine Topical Gel"
40221144,"ethinyl estradiol / norelgestromin Transdermal System"
42899969,"wormwood oil"
40017893,"brompheniramine / pseudoephedrine ER Oral"
43012601,"cholecalciferol / vitamin E Oral Wafer"
35200165,"fish oil (containing omega-3 acids)"
40098782,"titanium dioxide / zinc oxide Topical Cream"
1594754,"permanganate"
44817914,"citric acid / sodium bicarbonate Effervescent Oral"
43012303,"muskmelon extract"
19026274,"p-hydroxyamphetamine"
43012190,"betadex"
43560342,"bisphenol A"
40003545,"acetaminophen / caffeine / dihydrocodeine Oral"
19018438,"aluminum magnesium silicate"
702007,"florbetaben"
40069004,"pancreatin / pepsin A Oral"
42899778,"Sepia officinalis juice"
46221662,"human colostrum"
40030846,"chlorthalidone / reserpine Oral"
40054227,"iodine / sodium iodide Topical Solution"
42904162,"erythorbate"
40134707,"efavirenz / emtricitabine / tenofovir disoproxil Oral"
40004832,"acetic acid / hydrocortisone Otic Solution"
40031890,"diphenhydramine / zinc acetate Topical Spray"
40008688,"amylase / protease Oral"
40144130,"folic acid / pyridoxine / vitamin B12 Oral"
46275876,"ceftolozane / tazobactam Inj"
40011853,"bendroflumethiazide / potassium ER Oral"
779960,"diclofenac / lidocaine Medicated Patch"
40022484,"carisoprodol / naproxen Oral"
40003680,"acetaminophen / chlorzoxazone Oral"
40021999,"cetylpyridinium / lidocaine Topical Gel"
42898949,"coriander oil"
40056413,"diethylamine salicylate / myrtecaine Topical Ointment"
43012263,"dodecyl sulfate"
19091973,"pangamate"
40072998,"phenylephrine / pyrilamine Nasal Solution"
40007837,"aluminum hydroxide / magnesium carbonate Oral"
35605268,"Achillea millefolium oil"
40020216,"bisacodyl / docusate Rectal Suppository"
40050296,"isoniazid / pyrazinamide / rifampin Oral"
40037281,"felodipine / ramipril Oral"
40066474,"menthol / salicylic acid Topical Solution"
19010564,"pipemidate"
40073281,"phenylephrine / tropicamide Ophthalmic Solution"
1560078,"cobicistat / darunavir / emtricitabine / tenofovir alafenamide Oral"
19022533,"bethanidine"
19036053,"chloramine-T"
42904025,"Fucus vesiculosus extract"
19123729,"pentetate"
40023567,"chlorpheniramine / pseudoephedrine Oral"
19043327,"veralipride"
40037861,"epinephrine / pilocarpine Ophthalmic Solution"
739581,"perflenapent"
40131837,"glutamate / magnesium citrate Oral"
42898462,"clove leaf oil"
45892973,"cobicistat / darunavir Oral"
45892476,"L1 protein"
40076134,"levothyroxine / potassium iodide Oral"
40115853,"hydrocortisone / nystatin Topical Ointment"
45774709,"canagliflozin / metformin Oral"
19031267,"cetiedil"
40154274,"diphenhydramine / pseudoephedrine ER Oral"
46275993,"influenza A virus (H1N1) antigen"
44507735,"parsley oil"
40020043,"calcium carbonate / sodium fluoride Oral"
40011921,"ascorbic acid / biotin Oral"
42900061,"vetiver oil"
19004254,"metharbital"
45775454,"dapagliflozin / metformin ER Oral"
1593982,"Panax ginseng leaf extract"
40002755,"acetaminophen / pentazocine Oral"
19052817,"dehydrocholate"
35200146,"Sambucus nigra flower oil"
40003526,"acetaminophen / caffeine / chlorpheniramine / phenylpropanolamine Oral"
40078775,"prednisolone / sulfacetamide Ophthalmic Suspension"
44817833,"diphenhydramine / phenylephrine Oral"
40148360,"acetaminophen / aspirin Oral Powder"
40018158,"betamethasone / salicylic acid Topical Ointment"
1385645,"interferon alfa-n3"
42899020,"ferrosoferric phosphate"
1530014,"acetohexamide"
40052961,"hydrocortisone / neomycin / polymyxin B Topical Cream"
1593264,"cetylpyridinium / sodium fluoride Toothpaste"
37497534,"tetraxetan"
40079358,"streptodornase / streptokinase Topical Solution"
40150955,"sulfacetamide / sulfur Medicated Pad"
1510231,"Bifidobacterium animalis / Lactobacillus acidophilus Oral"
40080973,"sulfadiazine / tetroxoprim Oral"
1145684,"golotimod"
42899702,"nonoxynol-10"
40086668,"levothyroxine / liothyronine Oral"
1186385,"levorotatory alkaloids of belladonna"
544411,"rabies virus vaccine flury-lep strain"
42874221,"cobicistat / elvitegravir / emtricitabine / tenofovir disoproxil Oral"
40109924,"dextromethorphan / pseudoephedrine Oral"
19045601,"dibunate"
1331681,"liver stomach concentrate"
42904271,"apple juice"
746713,"albuterol / budesonide Metered Dose Inhaler"
42899009,"galangal oil"
35201207,"Crotalidae immune F(ab')2"
43014258,"ursolate"
42899800,"rice oil"
40081028,"sulfamerazine / trimethoprim Oral"
40042032,"estradiol / medroxyprogesterone Oral"
40038639,"estrone / progesterone Inj"
40133440,"dextromethorphan / guaifenesin / pseudoephedrine Oral"
19098530,"potassium"
19082376,"albumin"
40027634,"coal tar / menthol Medicated Shampoo"
40241715,"Centruroides (scorpion) immune F(ab')2 (equine)"
19003593,"isothipendyl"
40166595,"efavirenz / lamivudine / tenofovir disoproxil Oral"
37498625,"hepatitis A virus strain CR 326F antigen"
40134749,"meradimate / titanium dioxide Topical Cream"
40092304,"alginic acid / calcium carbonate Chewable Tablet"
40007824,"aluminum hydroxide / simethicone Chewable Tablet"
40100472,"piroctone olamine / salicylic acid Medicated Shampoo"
19035595,"bentiromide"
19086939,"gamma-linolenate"
529072,"Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine"
40102934,"lauromacrogols / urea Topical Cream"
19081256,"iopanoic acid"
19097405,"fusafungin"
40063656,"mannitol / sorbitol Oral"
19025284,"pipenzolate"
789899,"acetaminophen / dextromethorphan / pseudoephedrine Powder for Oral"
43012967,"starch"
1145588,"fenugreek seed oil"
35604224,"emtricitabine / tenofovir alafenamide Oral"
40167041,"codeine / guaifenesin / pseudoephedrine Oral"
43013180,"polymetaphosphate"
42899140,"Hypericum perforatum leaf extract"
19064329,"flumequine"
19007422,"moxisylyte"
40030492,"chlorquinaldol / promestriene Oral"
40131791,"fusidate / hydrocortisone Topical Ointment"
19123870,"tybamate"
40221097,"estradiol / levonorgestrel Transdermal System"
37003432,"SARS-CoV-2 (COVID-19) vaccine"
925209,"kinetin"
19021932,"paramethadione"
42898575,"cashew oil"
43013072,"hydrogen sulfite"
19005658,"trimethaphan"
909021,"medrysone"
40091165,"triamcinolone / urea Topical Ointment"
43012419,"tall oil"
43012213,"magnesium nitrate"
40136419,"clindamycin / tretinoin Topical Gel"
529114,"L1 protein"
989957,"dioxybenzone"
37498674,"benzocaine / lidocaine / tetracaine Topical Cream"
42900212,"Thymus oil"
40146440,"dextromethorphan / diphenhydramine Oral"
42900496,"lemon balm oil"
40026558,"clotrimazole / hexamidine Topical Cream"
40148606,"niacin / simvastatin ER Oral"
40062921,"mestranol / norethindrone Oral"
42899253,"grapefruit seed oil"
40052996,"hydrocortisone / pramoxine Rectal Foam"
40018269,"calamine / camphor / diphenhydramine Topical Lotion"
40129534,"glimepiride / rosiglitazone Oral"
40057267,"fluocinolone / hydroquinone / tretinoin Topical Cream"
19054245,"protamines"
43013885,"alogliptin / metformin Oral"
40023865,"chlorhexidine / chlorobutanol Mouthwash"
40133422,"choline / magnesium salicylate Oral"
40044450,"hydralazine / HCTZ / reserpine Oral"
19036909,"benzquinamide"
40050301,"isoniazid / rifampin Oral"
40155831,"acetaminophen / guaifenesin / phenylephrine Oral"
40058503,"polidocanol / urea Topical Cream"
40018276,"calamine / diphenhydramine Topical Spray"
42900317,"dimethyldodecylbenzylammonium"
40018130,"betamethasone / clioquinol Topical Ointment"
40187702,"North American coral snake antivenin"
40001301,"lidocaine / triamcinolone Topical Ointment"
40132785,"hydrocodone / pseudoephedrine ER Suspension"
45892171,"empagliflozin / linagliptin Oral"
523283,"poliovirus vaccine inactivated"
19050840,"clobenzorex"
46275724,"sacubitril / valsartan Oral"
35604829,"insulin-like growth factor 2"
40226366,"aliskiren / amlodipine Oral"
44785022,"factor X"
19050750,"fleroxacin"
42900524,"lithium bromide"
42873745,"bicisate"
42706184,"calcium carbonate / magnesium chloride Delayed Release Oral"
40002624,"acetaminophen / diclofenac Oral"
19090505,"human calcitonin"
42543871,"lamivudine / tenofovir disoproxil Oral"
19017895,"desoxycorticosterone"
40046452,"glycerin / propylene glycol Ophthalmic Solution"
19010876,"uridine"
1312007,"prasterone"
40029212,"codeine / ethylmorphine Oral"
40072991,"phenylephrine / prednisolone Ophthalmic Suspension"
40100453,"piretanide / ramipril Oral"
42899811,"pyrimethamine / sulfadiazine Oral"
43532594,"alpha hydroxy acids / urea Topical Cream"
40133396,"castor oil / Peruvian balsam / trypsin Topical Gel"
40228922,"dextromethorphan / quinidine Oral"
40011844,"bendroflumethiazide / nadolol Oral"
40158262,"salicylic acid / sulfur Medicated Liquid Soap"
40033536,"diflucortolone / isoconazole Topical Cream"
19056701,"somatorelin"
19051513,"encainide"
43012384,"chlorothymol"
40240143,"Lactobacillus acidophilus / pectin Oral"
19018261,"oxilofrine"
40125507,"chlorpheniramine / phenylephrine ER Suspension"
40005864,"allopurinol / colchicine Oral"
40069010,"pancreatin / simethicone Oral"
35606469,"elbasvir / grazoprevir Oral"
40145392,"atropine / hyoscyamine / phenobarbital / scopolamine Oral"
40019690,"calcium carbonate / famotidine / magnesium hydroxide Chewable Tablet"
44785897,"triphosphate"
40070682,"phenobarbital / phenytoin Oral"
42898850,"Curcuma longa leaf extract"
530007,"Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine"
40183759,"heptanoic acid"
42900482,"juniper berry oil"
40029205,"codeine / diclofenac Oral"
46287679,"empagliflozin / metformin Oral"
40017475,"beta carotene / vitamin A Oral"
702125,"sofosbuvir / velpatasvir Oral Pellet"
40144607,"dextromethorphan / guaifenesin / phenylephrine Oral"
19126536,"oleate"
40007169,"algestone / estradiol Inj"
44506578,"ascorbic acid / collagen Oral"
35605920,"emtricitabine / rilpivirine / tenofovir alafenamide Oral"
19113040,"lithium gluconate"
42900054,"Urtica dioica leaf extract"
40181642,"benzenesulfonic acid"
40003632,"acetaminophen / chlorpheniramine / phenylpropanolamine Oral"
42629035,"ciprofloxacin / fluocinolone Otic Solution"
19002077,"talampicillin"
40146285,"codeine / phenylephrine Oral"
42899738,"selenium dioxide"
40012314,"aspirin / diphenhydramine / phenylpropanolamine Oral"
43532469,"neurotrophin 4"
43532382,"hepatitis B virus subtype ADW2 HBsAg surface protein antigen"
40142799,"brompheniramine / dextromethorphan Oral"
19135932,"Rauwolfia alkaloids"
46275438,"sodium bicarbonate / tartaric acid Granules for Oral"
19081269,"iophendylate"
40173748,"calamine / zinc oxide Rectal Suppository"
45774505,"calamine / pramoxine Topical Spray"
40059963,"ethynodiol / mestranol Oral"
40000694,"loperamide / simethicone Oral"
42900065,"Vaccinium myrtillus leaf extract"
1593249,"Moringa oleifera leaf oil"
40054224,"iodine / potassium iodide Topical Solution"
45892893,"donepezil / memantine ER Oral"
40059139,"eprosartan / HCTZ Oral"
42705657,"melatonin / pyridoxine ER Oral"
42900341,"aloe vera leaf extract"
40046459,"glycerin / hypromellose Ophthalmic Solution"
43014003,"arachidonate"
40008689,"amylase / lipase Oral"
40045283,"guaifenesin / theophylline Oral"
42900417,"polyethyelene glycol 7000"
46221726,"hydrocortisone / ketoconazole Otic Ointment"
40237275,"melatonin / tryptophan Oral"
1366279,"guanethidine"
19089408,"dibrompropamidine"
40221016,"chlorpheniramine / dextromethorphan Powder for Oral"
42873242,"dextromethorphan / menthol Oral Lozenge"
40145425,"bromhexine / guaifenesin Oral"
40037085,"ephedrine / theophylline Oral"
40082724,"salicylic acid / triamcinolone Topical Solution"
19129642,"oxolinic acid"
1718705,"insulin degludec / liraglutide Pen Injector"
19072699,"botulism immune globulin IV human"
40023872,"chlorhexidine / lidocaine Rectal Gel"
40238920,"pentobarbital / phenytoin Inj"
43526152,"doxylamine / pyridoxine Delayed Release Oral"
40166388,"morphine / naltrexone ER Oral"
746684,"agatolimod"
40027449,"dexamethasone / neomycin Topical Spray"
43014203,"resorcinol / sulfur Paste"
42901434,"lidocaine / methylprednisolone Inj"
40012628,"aspirin / butalbital / caffeine / phenacetin Oral"
40077173,"piperonyl butoxide / pyrethrins Topical Spray"
40045118,"HCTZ / verapamil ER Oral"
1140590,"caramiphen"
40085584,"triamterene / xipamide Oral"
909165,"mercuric oxide"
19060877,"thiosalicylate"
44817933,"aspirin / dextromethorphan / doxylamine / phenylephrine Effervescent Oral"
40013957,"bacitracin / hydrocortisone / neomycin / polymyxin B Topical Ointment"
789896,"acetaminophen / chlorpheniramine / dextromethorphan / pseudoephedrine Powder for Oral"
35604680,"tetanus immune globulin"
40053091,"ibuprofen / oxycodone Oral"
43532336,"indigo"
40020039,"calcium carbonate / simethicone Oral"
40149785,"brompheniramine / dextromethorphan / pseudoephedrine Oral"
40149941,"naproxen / sumatriptan Oral"
42873375,"phentermine / topiramate ER Oral"
40026521,"clopamide / dihydroergocristine / reserpine Oral"
1301476,"anacaulase"
19136040,"carbaryl"
40044837,"HCTZ / potassium chloride Oral"
40045778,"hydrocodone / phenylephrine / pyrilamine Oral"
42898420,"Aesculus hippocastanum leaf extract"
42904132,"sage extract"
45775975,"threonate"
40004842,"acetic acid / aluminum acetate Otic Solution"
46275582,"ivacaftor / lumacaftor Oral"
1718970,"aspirin / omeprazole Delayed Release Oral"
40011037,"belladonna alkaloids / phenobarbital Oral"
40131098,"acetylcarnitine / thioctate Oral"
19058371,"phenylmercuric nitrate"
40167522,"maropitant"
702009,"fluciclovine"
40012553,"ascorbic acid / glucose Chewable Tablet"
40071898,"neomycin / polymyxin B / pramoxine Topical Cream"
40026498,"clonixin / cyclobenzaprine Oral"
40019010,"benzocaine / resorcinol Vaginal Cream"
44817963,"aspirin / chlorpheniramine / phenylephrine Effervescent Oral"
40230153,"starch / zinc oxide Topical Powder"
40224258,"caffeine / magnesium salicylate Oral"
46275804,"acetaminophen / diphenhydramine / phenylephrine Granules for Oral"
19018154,"alatrofloxacin"
40018156,"betamethasone / neomycin Topical Ointment"
36026844,"ezetimibe / rosuvastatin Oral"
40059738,"magaldrate / simethicone Topical Gel"
42898851,"Curcuma xanthorrhiza oil"
746878,"petrolatum / zinc oxide Topical Spray"
40026551,"clotrimazole / dexamethasone Topical Cream"
40046145,"glyburide / phenformin Oral"
964014,"bictegravir / emtricitabine / tenofovir alafenamide Oral"
1355937,"paeonia lactiflora root oil"
19009949,"fluclorolone"
1594332,"cerliponase"
43532160,"rinfabate"
19072130,"monosulfiram"
40220812,"5-bromo-2-acetylsalicylic acid"
43532589,"calcium phosphate / cholecalciferol Chewable Tablet"
40011453,"ascorbic acid / aspirin Oral"
1590165,"insulin"
40242133,"guaifenesin / menthol Oral"
40052992,"hydrocortisone / pramoxine / zinc sulfate Topical Ointment"
35602760,"tipiracil / trifluridine Oral"
40242545,"ascorbic acid / calcium carbonate Oral"
40149417,"melatonin / theanine Oral"
40051198,"lanolin / mineral oil Topical Ointment"
42899409,"lime oil"
40025169,"chloroquine / proguanil Oral"
42904300,"tribasic sodium phosphate"
1586449,"mecasermin rinfabate"
40003569,"acetaminophen / chlormezanone Rectal Suppository"
42900087,"sorbate"
793745,"sofosbuvir / velpatasvir / voxilaprevir Oral"
40163171,"mineral oil"
1586346,"insulin"
40135187,"acetaminophen / caffeine / chlorpheniramine / pseudoephedrine Oral"
793862,"glecaprevir / pibrentasvir Oral"
40027799,"cyclizine / dipipanone Oral"
43526027,"carboxymethylcellulose / glycerin Ophthalmic Gel"
40001305,"lidocaine / zinc oxide Topical Ointment"
40005862,"allopurinol / benzbromarone Oral"
40142130,"lamivudine / stavudine Oral"
43014194,"tetrachloroaurate"
43012392,"padimate A"
40011021,"belladonna alkaloids / caffeine Oral"
35201692,"levomenthol / lidocaine Topical Cream"
40035564,"diazepam / sulpiride Oral"
19080514,"diperodon"
44817996,"acetaminophen / chlorpheniramine / phenylephrine Effervescent Oral"
40017282,"cafedrine / theodrenaline Oral"
45776987,"diphenhydramine / naproxen Oral"
19015536,"theodrenaline"
40012538,"ascorbic acid / ferrous fumarate Oral"
40081790,"sulfamoxole / trimethoprim Oral"
40028361,"ciprofloxacin / hydrocortisone Otic Suspension"
45775560,"ethyl salicylate"
40015080,"bismuth / pectin Oral"
40017302,"caffeine / dipyrone Rectal Suppository"
40007370,"amiloride / bendroflumethiazide Oral"
40131992,"meclizine / vitamin B6 Oral"
40242103,"European house dust mite allergenic extract"
571187,"OspA protein"
42899579,"pomegranate seed oil"
40012249,"aspirin / caffeine / orphenadrine Oral"
19066894,"silicones"
42899999,"Withania somnifera leaf extract"
40042040,"estradiol / prasterone Inj"
40060008,"etofylline / theophylline Oral"
963954,"ivacaftor / tezacaftor Oral"
43011532,"calcium carbonate / sodium bicarbonate Oral Powder"
45892293,"lidocaine / menthol Topical Spray"
40134962,"magnesium hydroxide / omeprazole / sodium bicarbonate Chewable Tablet"
45892113,"atazanavir / cobicistat Oral"
42899495,"laureth-3"
1718598,"insulin glargine / lixisenatide Pen Injector"
40044587,"glucose / potassium chloride / sodium chloride Inj"
40065740,"methyclothiazide / triamterene Oral"
1759033,"Eleutherococcus senticosus root oil"
42899466,"Juniperus virginiana oil"
40138229,"iodine povacrylex / isopropyl alcohol Topical Solution"
46221736,"clioquinol / hydrocortisone Rectal Cream"
40034206,"dihydroergocristine / lomifylline Oral"
40131050,"aldioxa / chloroxylenol Topical Powder"
40044340,"guaifenesin / phenylpropanolamine Oral"
40042022,"estradiol / estrone Inj"
42900001,"wormwood extract"
40043639,"guaifenesin / hydrocodone / pseudoephedrine Oral"
40036257,"dibucaine / hydrocortisone Topical Ointment"
19025194,"methyl 5-aminolevulinate"
45774968,"netupitant / palonosetron Oral"
19061377,"liver"
40037859,"epinephrine / mepivacaine Inj"
40125366,"biotin / cysteine / silicon dioxide Oral"
37497329,"aclidinium / formoterol Dry Powder Inhaler"
40002629,"acetaminophen / diphenhydramine / phenylpropanolamine Oral"
43014130,"laurate"
42899155,"Hamamelis virginiana leaf extract"
40046456,"glycerin / thymol Mouthwash"
40105920,"bacitracin / hydrocortisone / neomycin Topical Ointment"
40147558,"ferric ammonium citrate / folic acid Oral"
42903959,"Helicobacter pylori"
1718249,"Gynostemma pentaphyllum leaf extract"
19056380,"mite extract"
42705614,"carboxymethylcellulose / glycerin / polysorbate 80 Ophthalmic Solution"
42800443,"calcium carbonate / folic acid Oral"
702496,"Bacillus coagulans / inulin Chewable Tablet"
40241153,"tolu balsam"
40042041,"estradiol / prednisolone Topical Cream"
46287609,"capsaicin / lidocaine / menthol Topical Cream"
42629522,"formoterol / glycopyrronium Metered Dose Inhaler"
43560423,"poppy seed oil"
40030837,"chlorthalidone / clonidine Oral"
19018481,"aminoquinuride"
988447,"masoprocol"
40131924,"ferrous glycine sulfate / folic acid Oral"
789814,"herpesvirus 6"
40032950,"doxylamine / pseudoephedrine Oral"
40160018,"fentanyl / sodium chloride Inj"
40043961,"guaifenesin / phenylephrine / phenylpropanolamine Oral"
40034973,"dipyrone / scopolamine Rectal Suppository"
40035439,"econazole / triamcinolone Topical Ointment"
40142806,"brompheniramine / phenylephrine ER Oral"
40023013,"chlorpheniramine / phenylpropanolamine ER Oral"
40092041,"boric acid / zinc oxide Topical Ointment"
45775457,"lanolin / petrolatum Topical Cream"
40243537,"chlorhexidine / isopropyl alcohol Medicated Pad"
40002855,"acetaminophen / butabarbital Oral"
40037946,"estrogens / testosterone Oral"
19114195,"aluminum sesquichlorohydrate"
19011565,"zinc-DTPA"
19062195,"rescinnamine"
40030915,"clioquinol / flumethasone Topical Ointment"
42900433,"rosa canina fruit oil"
42900022,"Viscum album leaf extract"
43012184,"linalool"
19072123,"minaprine"
19098415,"quinestradol"
1594756,"cyanide"
1759061,"coxsackievirus A21"
19100753,"tiadenol"
963765,"subtilisin"
40065519,"misoprostol / naproxen Oral"
40002744,"acetaminophen / naproxen Rectal Suppository"
19082375,"albumin"
42903881,"bitter orange oil"
40099683,"ruscogenin / trimebutine Topical Ointment"
40001314,"lidocaine / tribenoside Rectal Suppository"
40017322,"caffeine / procaine Inj"
43532537,"thiocyanate"
40140235,"gramicidin / neomycin / polymyxin B Topical Cream"
40017311,"caffeine / nitroglycerin Sublingual Tablet"
1592988,"betrixaban"
793027,"dolutegravir / rilpivirine Oral"
37002305,"budesonide / formoterol / glycopyrronium Metered Dose Inhaler"
40017476,"beta carotene / vitamin E Oral"
40155346,"hyoscyamine / phenyltoloxamine Oral"
43560180,"glyceryl citrate"
40008262,"aluminum oxide / magnesium hydroxide Topical Gel"
40145234,"albuterol / guaifenesin Oral"
40040115,"erythromycin / zinc acetate Topical Solution"
40012245,"aspirin / caffeine / codeine Oral"
40017298,"caffeine / dimenhydrinate Oral"
19014220,"tocopheryl acid succinate"
46234385,"capsaicin / methyl salicylate Topical Cream"
40138387,"acetaminophen / caffeine / pyrilamine Oral"
43014099,"ferulate"
40037280,"felodipine / metoprolol ER Oral"
40053090,"ibuprofen / methocarbamol Oral"
40027153,"dexamethasone / neomycin / polymyxin B Ophthalmic Ointment"
37497450,"elexacaftor / ivacaftor / tezacaftor Oral"
40046839,"glycine / magnesium chloride Oral"
42900480,"jasmine oil"
40001985,"acetiamine / aspirin Oral"
40029865,"codeine / pseudoephedrine Oral"
40017578,"brompheniramine / phenylpropanolamine Oral"
46274593,"Bacillus anthracis strain V770-NP1-R antigens"
19009877,"methylparaben"
40131543,"benzoate / caffeine Oral"
746222,"endothelial growth factor A"
963747,"dichlorodifluoromethane"
42899538,"oil of niaouli"
40145562,"brompheniramine / phenylephrine / phenylpropanolamine Oral"
42898652,"bay leaf oil"
40133137,"acexamic acid / neomycin Topical Cream"
40035762,"docusate / phenolphthalein Oral"
19055842,"tenonitrozole"
19100415,"succinylsulfathiazole"
40023874,"chlorhexidine / lidocaine Urethral Gel"
40011280,"atropine / morphine Inj"
44785594,"biotin / panthenol Medicated Shampoo"
19115033,"aluminum potassium sulfate"
40003488,"acetaminophen / aspirin / caffeine / salicylamide Oral"
40016173,"bromelains / trypsin Topical Ointment"
792711,"olive oil / soybean oil Inj"
1593811,"zedoary oil"
1355548,"cenegermin"
40002847,"acetaminophen / thiamine Oral"
963973,"macimorelin"
792534,"meropenem / vaborbactam Inj"
40026778,"desoximetasone / salicylic acid Topical Solution"
44817912,"aspirin / citric acid / sodium bicarbonate Effervescent Oral"
1181809,"isoetharine"
37499291,"cytarabine / daunorubicin Inj"
35200935,"elapegademase"
40231617,"selamectin"
37499586,"empagliflozin / linagliptin / metformin ER Oral"
40066267,"mometasone / salicylic acid Topical Ointment"
40057265,"fluocinolone / neomycin Topical Ointment"
40008351,"ambroxol / clenbuterol Oral"
40061114,"metoclopramide / pancreatin Oral"
